temp,external_field,n_particles_1d,n_particles,n_sweeps,beta,J,tau,block_size,mean_absolute_spin,std_mean_absolute_spin,energy_per_spin,std_energy_per_spin,magnetic_susceptibility_per_spin,std_magnetic_susceptibility_per_spin,specific_heat_per_spin,std_specific_heat_per_spin,mean_vortex_density,std_vortex_density,mean_n_vortices,std_n_vortices,mean_n_antivortices,std_n_antivortices,thermalization_cut,n_samples_after_thermalization,source_file
1.0999999999999999,0.25,20,400,5000,0.9090909090909092,1,10.999548291338952,175,0.731257566161098,0.0019922271900247057,-1.5491531208144107,0.0036391809942446607,0.29193445456638534,0.10045417812206243,0.9129747058457771,0.2360056005659232,0.013931216931216928,0.0017088606330130625,2.7862433862433864,0.3417721266026126,2.7862433862433864,0.3417721266026126,166,4834,data_with_field/T_1.10_N_020_h_0.25_data.npz
1.0999999999999999,0.5,20,400,5000,0.9090909090909092,1,7.808696700521948,124,0.7857429963305068,0.0011545774443540715,-1.8321391651143817,0.0028196500494586407,0.1338017423306881,0.042473968852134655,0.7547149117060417,0.17242889737732187,0.006617038875103391,0.0010707102802599365,1.3234077750206783,0.21414205605198738,1.3234077750206783,0.21414205605198738,122,4878,data_with_field/T_1.10_N_020_h_0.50_data.npz
1.0999999999999999,1,20,400,5000,0.9090909090909092,1,5.492216397765024,87,0.8367973779711289,0.0006512782856481177,-2.3664900588576243,0.002173330738065351,0.06315008371986257,0.024213587226677456,0.6481994592321891,0.21663657177453352,0.0019324712643678161,0.0005045538430394016,0.38649425287356326,0.10091076860788031,0.38649425287356326,0.10091076860788031,121,4879,data_with_field/T_1.10_N_020_h_1.00_data.npz
1.0999999999999999,2,20,400,5000,0.9090909090909092,1,5.525539911169091,88,0.8829324718226144,0.0004417249123490104,-3.396891535572312,0.0020815053581720658,0.027696503084385572,0.01066545936688624,0.5651564021538819,0.1893192131067469,0.00022520661157024796,0.0001816483174990715,0.04504132231404958,0.0363296634998143,0.04504132231404958,0.0363296634998143,129,4871,data_with_field/T_1.10_N_020_h_2.00_data.npz
1.2999999999999998,0,20,400,5000,0.7692307692307694,1,28.42838068394134,454,0.20871863222969383,0.009664345928170066,-0.9417316189448521,0.006632537869118766,2.176043788199958,0.6161950568911578,0.872267401971223,0.17517973373376416,0.09822466960352425,0.002462152681966994,19.64493392070484,0.49243053639339884,19.64493392070484,0.49243053639339884,123,4877,data_with_field/T_1.30_N_020_h_0.00_data.npz
1.2999999999999998,0.25,20,400,5000,0.7692307692307694,1,12.044458232789413,192,0.6301123820186332,0.003207041900838668,-1.3307585782780238,0.005078680317905825,0.5335350109043083,0.18891996156936328,1.0975826130478894,0.2578547779633781,0.04099166666666667,0.004276538840108302,8.198333333333334,0.8553077680216604,8.198333333333334,0.8553077680216604,157,4843,data_with_field/T_1.30_N_020_h_0.25_data.npz
1.2999999999999998,0.5,20,400,5000,0.7692307692307694,1,7.463249161920694,119,0.7208640450407204,0.001541794486689418,-1.64968363988905,0.0036050556397197123,0.21427009844961833,0.06458164591914954,0.9100863037629049,0.20167337797763327,0.021509453781512606,0.002154778124533458,4.301890756302521,0.43095562490669154,4.301890756302521,0.43095562490669154,135,4865,data_with_field/T_1.30_N_020_h_0.50_data.npz
1.2999999999999998,1,20,400,5000,0.7692307692307694,1,5.51589954574497,88,0.7941897604397895,0.0008661071012159218,-2.210840857887809,0.002839502919625628,0.0923228311511789,0.031132245654922237,0.7600989184227936,0.1970628605574025,0.00740185950413223,0.0012297708154739336,1.4803719008264467,0.24595416309478674,1.4803719008264467,0.24595416309478674,140,4860,data_with_field/T_1.30_N_020_h_1.00_data.npz
1.2999999999999998,2,20,400,5000,0.7692307692307694,1,5.509215792400204,88,0.8563233817990111,0.0005644941015965837,-3.264440289402253,0.0026523081372806677,0.039501537765604396,0.012970617432185964,0.6783299580717134,0.22767638088861467,0.0011487603305785125,0.00044560479372383915,0.22975206611570245,0.08912095874476783,0.22975206611570245,0.08912095874476783,115,4885,data_with_field/T_1.30_N_020_h_2.00_data.npz
1.4999999999999998,0,20,400,5000,0.6666666666666667,1,12.62120047222721,201,0.14447429409598345,0.005261662598878651,-0.7813240085895533,0.0044195499653704624,1.259900611432219,0.4102398334372124,0.6343429010305728,0.10847289859555717,0.13678897180762853,0.004711909739982886,27.357794361525702,0.9423819479965768,27.357794361525702,0.9423819479965768,112,4888,data_with_field/T_1.50_N_020_h_0.00_data.npz
